"Area","gradstudents_per_faculty","funded_per_faculty","unfunded_per_faculty","tt_headcount","UniquePeople","Productivity","ProductivityWithDeptCollabs","ProductivityWithoutDeptCollabs","ProductivityFirstAuthor","ProductivityLastAuthor","WindowedGroupSize","WindowedGroupSize4","YearGroupSize","YearsSinceDegree","CumulativeGroupSize","uniform_percentile","ft_funded","Umbrella","FundedRatioQuartile","NumFundedQuartile","PrestigeSegment","FundedRatioTopHalf","ProductivityMedian","ProductivityWithDeptCollabsMedian","ProductivityWithoutDeptCollabsMedian","ProductivityFirstAuthorMedian","ProductivityLastAuthorMedian","YearGroupSizeMedian","YearsSinceDegreeMedian","CumulativeGroupSizeMedian","WindowedGroupSizeMedian","WindowedGroupSize4Median","ProductivityVariance","ProductivityWithDeptCollabsVariance","ProductivityWithoutDeptCollabsVariance","YearGroupSizeVariance","ProductivitySD","YearGroupSizeSD","CONTROL","AreaHasCollabNorm","log_funded_per_faculty_p1","log_unfunded_per_faculty_p1","pi_tritile","pi_decile","uniform_percentile100","scale_log_funded_per_faculty_p1","scale_log_unfunded_per_faculty_p1","scale_uniform_percentile100","log_tt_headcount","scale_tt_headcount"
"Agriculture",1.1304347826087,1.1304347826087,0,23,20,1.82234126984127,0.980257936507936,0.842083333333333,0.200833333333333,0.769523809523809,3.24710317460317,3.53388888888889,1.88628968253968,19.35,6.65,0.253012048192771,26,"Applied Sciences",2,1,3,"True",1,0.5,0.5,0,0.145833333333333,1.64583333333333,17.5,4,2.5,2.5625,8.44034187817427,2.56224221060256,1.8671014254386,3.16467215450995,2.90522664833129,1.7789525441984,0,TRUE,1.0911478880582,0,1,3,25.3012048192771,-0.0626733867848741,-1.40857619046139,-0.959987146316005,4.52356195605701,0.483928277218573
"Geography",1.71428571428571,0.357142857142857,1.35714285714286,14,9,1.26851851851852,0.376102292768959,0.892416225749559,0.570546737213404,0.215388007054674,2.13227513227513,2.52557319223986,1.20458553791887,21.6666666666667,3.66666666666667,0.178571428571429,5,"Social Sciences",1,0,2,"False",1.11111111111111,0.333333333333333,0.5,0.142857142857143,0.142857142857143,1.33333333333333,23,2,1.66666666666667,1.77777777777778,1.3950853489544,0.10121322191428,1.15873190840122,0.550553355344195,1.18113731164264,0.741992827016674,0,FALSE,0.440572591385981,1.23703919730085,1,2,17.8571428571429,-0.699444157388604,-0.236424060636885,-1.24692339659481,3.8073549220576,-0.257756994306797
"Chemical Sciences",2.52,1.92,0.6,25,20,3.05359668109668,2.50172258297258,0.551874098124098,0.221448412698413,1.73573051948052,12.7547438672439,14.642711038961,6.4553841991342,17.4,22.15,0.635071090047393,48,"Natural Sciences",2,2,7,"True",2,2,0.267857142857143,0.105555555555556,1.23611111111111,6.65,12.5,19,12.8,14,5.7133769299747,3.48757702321238,0.411114807038558,16.6201917894723,2.39026712523406,4.07678694433157,0,TRUE,1.54596836910529,0.678071905112638,3,7,63.5071090047393,0.382496280253129,-0.766071547531598,0.512684486624681,4.64385618977472,0.608501839278744
"Mathematical Sciences",1.78260869565217,0.130434782608696,1.65217391304348,23,20,1.95367063492063,0.365277777777778,1.58839285714286,0.469146825396825,0.600595238095238,2.02400793650794,2.25496031746032,1.2969246031746,18.65,4.05,0.481132075471698,3,"Formal Sciences",1,1,5,"False",1.91666666666667,0.208333333333333,1.52083333333333,0.142857142857143,0.30952380952381,1.29166666666667,12.5,2,1.625,1.83333333333333,2.49304779599462,0.172638482781027,1.98700723162072,0.536211260210712,1.57893881958568,0.73226447422411,0,FALSE,0.176877762084079,1.40717538150587,2,5,48.1132075471698,-0.957543658734092,-0.0752121191630268,-0.0806835406519295,4.52356195605701,0.483928277218573
"Biological Sciences",3.06666666666667,2.33333333333333,0.733333333333333,15,72,1.92981150793651,1.10447530864197,0.825336199294533,0.217526455026455,0.807986111111111,5.80470679012346,6.81151895943563,2.97166005291005,21.0694444444444,12.9861111111111,0.446808510638298,35,"Natural Sciences",2,2,5,"True",1.47222222222222,0.763888888888889,0.527777777777778,0.1,0.732142857142857,2.66666666666667,18,10.5,5.03174603174603,6,2.73169551674021,1.16060138708007,0.874937476089883,6.36267546083378,1.65278417125171,2.52243443142409,0,TRUE,1.73696559416621,0.793549122532574,2,5,44.6808510638298,0.569440744341027,-0.656651517317255,-0.21298597230275,3.90689059560852,-0.154680454201032
"Engineering",5,2.27272727272727,2.72727272727273,11,36,2.75192901234568,1.72051366843033,1.03141534391534,0.186838624338624,0.637202380952381,7.46976410934744,8.67668650793651,3.56901455026455,17.8055555555556,10.3333333333333,0.569230769230769,25,"Engineering",2,1,6,"True",1.9,1,0.316666666666667,0.05,0.275,2.77777777777778,16,9,6.625,7.0625,9.78276698118254,4.04972501907141,2.67156434240363,9.2294622824659,3.12774151444497,3.03800300896261,0,TRUE,1.71049338280502,1.89812038598079,2,6,56.9230769230769,0.543530245565136,0.389981088843313,0.258898652111566,3.4594316186373,-0.6180572671571
"Political Science",1.5,0.125,1.375,8,14,1.22555916305916,0.32775974025974,0.897799422799423,0.681709956709957,0.609361471861472,1.41486291486292,1.47323232323232,1.01139971139971,9.71428571428571,2.21428571428571,0.0493827160493827,1,"Social Sciences",0,0,1,"False",0.788888888888889,0.118055555555556,0.625,0.527777777777778,0.45,1,8,2,1.1,1.1,0.728498074946939,0.184050121105045,0.588954957780715,0.364221575282181,0.853520986822784,0.603507725950697,0,FALSE,0.169925001442312,1.24792751344359,1,1,4.93827160493827,-0.964348889080722,-0.226106875066082,-1.74488976143677,3,-1.09383263466993
"Geography",5,0.625,4.375,8,11,3.54808802308802,1.17763347763348,2.37045454545455,0.939646464646465,1.1739898989899,3.5981240981241,3.87510822510822,2.20602453102453,15.0909090909091,6.81818181818182,0.428571428571429,5,"Social Sciences",1,0,5,"False",1.125,0.666666666666667,0.333333333333333,0.5,0.555555555555556,1.83333333333333,10,6,3.16666666666667,3.5,45.1858960323187,1.6228606787833,32.0247411616162,2.47397464154012,6.72204552441581,1.57288735818561,0,FALSE,0.700439718141092,2.4262647547021,2,4,42.8571428571429,-0.44509113875285,0.890422423283054,-0.283282001149802,3,-1.09383263466993
"Computational Sciences",1.72727272727273,0.181818181818182,1.54545454545455,33,18,2.17402797819464,1.40072350489017,0.773304473304473,0.638762626262626,0.214430014430014,4.42760341510342,5.013943001443,2.5111050986051,23.3333333333333,8.94444444444444,0.571428571428571,6,"Formal Sciences",0,0,6,"False",1.4375,0.975,0.392857142857143,0,0.133928571428571,2.28571428571429,26,6.5,3.35714285714286,3.66666666666667,5.82780415203612,2.82412622050232,1.49621525745284,11.566638676323,2.41408453705253,3.40097613580616,0,TRUE,0.241008099503795,1.34792330342031,2,6,57.1428571428571,-0.894774099873322,-0.131356216840826,0.267370224818775,5.04439411935845,1.02328844281238
"Mathematical Sciences",1.07142857142857,0.0357142857142857,1.03571428571429,28,17,0.73405695611578,0.141806722689076,0.592250233426704,0.385924369747899,0.251727357609711,1.11318860877684,1.29647525676937,0.632913165266106,25.5294117647059,2.11764705882353,0.613065326633166,1,"Formal Sciences",0,0,7,"False",0.625,0.125,0.428571428571429,0.142857142857143,0.125,0.5,27,2,1,1,0.236126016378774,0.0357640452014139,0.158031149959984,0.176886347131445,0.485927995055619,0.420578586154175,1,FALSE,0.0506260730699681,1.02553509210714,2,7,61.3065326633166,-1.08111641920434,-0.436834029787719,0.427861828367405,4.8073549220576,0.777816850009819
"Physical Sciences",2.6875,1.75,0.9375,16,14,1.65266439909297,1.05246598639456,0.600198412698413,0.203373015873016,0.412698412698413,4.57199546485261,5.46927437641723,2.30085034013605,31.5,10.7142857142857,0.641791044776119,28,"Natural Sciences",1,2,7,"False",1.1875,0.5625,0.354166666666667,0,0.229166666666667,2.52083333333333,35,9.5,4.6875,5,2.73396775560041,1.20768094992372,0.545559667955501,3.10516597033604,1.65347142569819,1.76214811248545,1,TRUE,1.4594316186373,0.954196310386875,3,7,64.1791044776119,0.297795748949661,-0.504430840879028,0.538586992833149,4,-0.0582587903533156
"Psychological Sciences",0.608695652173913,0.0869565217391304,0.521739130434783,23,14,1.19642857142857,0.319897959183673,0.876530612244898,0.594897959183673,0.356802721088435,1.73571428571429,1.85969387755102,1.07210884353741,17.0714285714286,3.57142857142857,0.460526315789474,2,"Social Sciences",0,0,5,"False",1.25,0.354166666666667,0.9375,0.75,0.3875,1.17142857142857,13,4,1.82857142857143,2,0.430670024420024,0.0513366537091027,0.295019062570083,0.355350539483193,0.656254542399536,0.596112858008609,1,TRUE,0.120294233717712,0.605721060887954,2,5,46.0526315789474,-1.01292654392145,-0.834627334880622,-0.160109792709463,4.52356195605701,0.483928277218573
"Engineering",2.28571428571429,2.28571428571429,0,14,12,2.75502645502646,1.82906746031746,0.925958994708995,0.0502314814814815,0.999801587301587,6.41977513227513,7.44599867724868,3.55853174603175,17.6666666666667,15.5,0.85,32,"Engineering",2,2,9,"True",2.25892857142857,1.3875,0.944444444444444,0,0.69047619047619,3.61904761904762,10,14,6.56944444444444,7.34722222222222,4.73044230093833,2.86339910227559,0.467442350326775,3.81497447548043,2.17495799981019,1.95319596443379,1,TRUE,1.71620703399941,0,3,9,85,0.549122659068423,-1.40857619046139,1.3411420654575,3.8073549220576,-0.257756994306797
"Medical Sciences",0.225806451612903,0,0.225806451612903,31,17,3.90983625179127,2.38060960569611,1.52922664609516,0.541460826754944,1.39921184159938,11.6796602954907,13.1746689584925,6.40086704913694,22.0588235294118,20.2941176470588,0.166666666666667,0,"Medicine and Health",0,0,2,"False",1.85714285714286,1,0.555555555555556,0,0.428571428571429,3.33333333333333,20,8,7,7.33333333333333,24.4566963618346,14.4430983226433,6.27749124428954,61.6361063227974,4.94537120566642,7.85086659693039,1,TRUE,0,0.29373120305671,1,2,16.6666666666667,-1.13066826005398,-1.13025222464844,-1.29281108209219,4.95419631038687,0.929881951026751
"Biological Sciences",0.192307692307692,0,0.192307692307692,26,9,1.34263668430335,0.902292768959436,0.440343915343915,0.116666666666667,0.379012345679012,4.55745149911817,5.26754850088183,2.38179012345679,19.2222222222222,6.77777777777778,0.027027027027027,0,"Natural Sciences",0,0,1,"False",1.125,0.777777777777778,0.571428571428571,0,0.25,2.125,19,4,3.44444444444444,3.88888888888889,0.44403293930741,0.428727866661068,0.136121897833207,2.4750677297668,0.666357966341973,1.5732347980409,1,TRUE,0,0.253756592245783,1,1,2.7027027027027,-1.13066826005398,-1.16813002617904,-1.83106123089932,4.70043971814109,0.667098261274102
"Psychological Sciences",2.33333333333333,0,2.33333333333333,24,12,1.27291666666667,0.699900793650793,0.573015873015873,0.15952380952381,0.434424603174603,3.06269841269841,3.37281746031746,1.48293650793651,14.4166666666667,5.66666666666667,0.223684210526316,0,"Social Sciences",0,0,3,"False",0.928571428571429,0.226190476190476,0.342857142857143,0,0.333333333333333,1,12,4,2.32142857142857,2.71428571428571,1.49304708436405,0.83620296287707,0.383337799766371,2.07337645159074,1.22190305849689,1.43992237693243,1,TRUE,0,1.73696559416621,1,2,22.3684210526316,-1.13066826005398,0.237279434062244,-1.07303321997316,4.58496250072116,0.547513075299553
"Health",0,0,0,22,30,0.313888888888889,0.173015873015873,0.140873015873016,0.128373015873016,0.0759920634920635,1.22519841269841,1.49880952380952,0.532142857142857,16.2333333333333,2.9,0.141304347826087,0,"Medicine and Health",0,0,2,"False",0.142857142857143,0.133928571428571,0,0,0,0.357142857142857,15.5,2.5,0.714285714285714,1,0.263404911773138,0.066306819662731,0.178227708708004,0.441357318789585,0.513229881995523,0.66434728778673,1,TRUE,0,0,1,1,14.1304347826087,-1.13066826005398,-1.40857619046139,-1.39057180336922,4.4594316186373,0.417516577159516
"Psychological Sciences",3.69230769230769,0.961538461538462,2.73076923076923,26,28,2.60704365079365,1.47827380952381,1.12876984126984,1.01220238095238,0.80922619047619,5.2344246031746,6.13650793650794,2.69930555555556,19.75,12.2142857142857,0.478070175438596,25,"Social Sciences",1,2,5,"False",1.95,0.708333333333333,0.75,0.5,0.611111111111111,2,18,10,4.66666666666667,5.54166666666667,7.72317985947808,3.20920384863479,1.54871068489124,4.75140239197531,2.77906096721142,2.17977117881105,0,TRUE,0.971985623830404,1.89947312404604,2,5,47.8070175438597,-0.179307152633882,0.391262871027528,-0.0924858351343742,4.70043971814109,0.667098261274102
"Anthropology",1.08333333333333,0.25,0.833333333333333,24,13,1.31728738832811,0.351357466063348,0.965929922264764,0.56029701821557,0.629191321499014,2.14537980872822,2.5214111680175,1.07981204316046,17.9230769230769,4.38461538461539,0.0144927536231884,6,"Social Sciences",0,1,1,"False",1.5,0.307692307692308,0.75,0.4,0.5,1,19,4,2.15384615384615,2.30769230769231,1.09260257031494,0.155267551851928,0.89281877072944,0.590689295825964,1.04527631290245,0.768563137176097,0,FALSE,0.321928094887362,0.874469117916141,1,1,1.44927536231884,-0.815571141997093,-0.579976061000918,-1.87937540975437,4.58496250072116,0.547513075299553
"Mathematical Sciences",5.64705882352941,1.94117647058824,3.70588235294118,17,45,1.56141895141895,0.43335898669232,1.12805996472663,0.614979156645823,0.616457431457431,2.17579284912618,2.51770402437069,1.14644219977553,21.2888888888889,4.26666666666667,0.678391959798995,33,"Formal Sciences",3,3,7,"True",1.125,0.142857142857143,0.875,0.5,0.333333333333333,1,17,3,1.5,1.66666666666667,2.40539473442423,0.924136131407295,1.44690626948497,1.47930557627687,1.55093350419166,1.21626706618114,0,FALSE,1.55639334852439,2.23446525363702,3,8,67.8391959798995,0.392700052533109,0.708683482299417,0.67966762014198,4.08746284125034,0.0323154403951519
"Geography",3,1,2,24,1,1.22222222222222,0.222222222222222,1,0,0.222222222222222,1.22222222222222,1.22222222222222,1,8,2,0.571428571428571,24,"Social Sciences",3,3,6,"True",1.22222222222222,0.222222222222222,1,0,0.222222222222222,1,8,2,1.22222222222222,1.22222222222222,NA,NA,NA,NA,NA,NA,0,FALSE,1,1.58496250072116,2,6,57.1428571428571,-0.151887212170812,0.0932494388039798,0.267370224818775,4.58496250072116,0.547513075299553
"Engineering",11.75,9.625,2.125,8,39,2.22266992266992,1.57343813593814,0.649231786731787,0.393915343915344,0.815801790801791,5.34451566951567,6.20799755799756,2.75262515262515,18.5128205128205,12.2820512820513,0.43558282208589,77,"Engineering",3,3,5,"True",1.75,1.22222222222222,0.375,0,0.5,2.44444444444444,19,10,4.375,5,3.90225980111893,2.3213499236258,0.672998377598028,3.99739948097248,1.97541383034516,1.99934976454158,0,TRUE,3.4093909361377,1.64385618977472,2,5,43.558282208589,2.20637897306225,0.149053946218124,-0.256256125028645,3,-1.09383263466993
"Physical Sciences",4.85,4.4,0.45,20,47,1.92943722943723,1.20475806699211,0.72467916244512,0.230200945626478,0.703642043535661,6.70983390132326,7.58584937521108,3.77307497467072,19.6170212765957,13.2127659574468,0.407960199004975,88,"Natural Sciences",3,3,5,"True",1.28571428571429,0.6,0.25,0,0.25,2.28571428571429,20,10,4.88888888888889,5.88888888888889,4.29831610376347,2.33340952666776,1.91877626084696,18.8404849812865,2.07323807213824,4.34056274937784,0,TRUE,2.43295940727611,0.53605290024021,2,4,40.7960199004975,1.25066629805693,-0.900641154864977,-0.362729337234821,4.32192809488736,0.275121524462715
"Biological Sciences",0.357142857142857,0.107142857142857,0.25,28,10,0.729563492063492,0.58015873015873,0.149404761904762,0.0678571428571429,0.26468253968254,3.68253968253968,4.67896825396825,1.51785714285714,21.5,7.3,0.441717791411043,3,"Natural Sciences",0,0,5,"False",0.650793650793651,0.534722222222222,0.0625,0,0.142857142857143,1.70833333333333,17,7.5,3.78571428571429,4.84126984126984,0.260669537876879,0.254895754598136,0.0563149565381708,0.81227166792643,0.510558065137433,0.901261154120397,0,TRUE,0.146841388329271,0.321928094887362,2,5,44.1717791411043,-0.986942692112434,-1.10353435921148,-0.232608483422633,4.8073549220576,0.777816850009819
"Biological Sciences",0.75,0.3,0.45,40,9,0.708201058201058,0.527248677248677,0.180952380952381,0.0436507936507936,0.36984126984127,2.55899470899471,2.72936507936508,1.21322751322751,22.8888888888889,4.55555555555556,0.342465753424658,12,"Natural Sciences",0,1,4,"False",0.571428571428571,0.428571428571429,0.142857142857143,0,0.285714285714286,1,23,4,2,2.28571428571429,0.500146132527085,0.324837175610985,0.0434183673469388,1.56276518014613,0.707210104938472,1.25010606755832,0,TRUE,0.37851162325373,0.53605290024021,1,4,34.2465753424658,-0.760188256809733,-0.900641154864977,-0.615181972966479,5.32192809488736,1.31069536877933
"Sociology",1.96969696969697,0.666666666666667,1.3030303030303,33,11,1.17792207792208,0.133766233766234,1.04415584415584,0.773593073593074,0.620346320346321,1.15757575757576,1.27489177489177,0.708225108225108,20.5454545454545,2,0.490066225165563,22,"Social Sciences",2,2,5,"True",1.1,0,0.857142857142857,0.8,0.428571428571429,1,25,1,1,1.1,0.76323026180169,0.0417254174397032,0.762757781900639,0.219179550608122,0.87363050645092,0.468166157051235,1,FALSE,0.736965594166206,1.20353339408513,2,5,49.0066225165563,-0.409340303542138,-0.268172366338497,-0.0462462747394877,5.04439411935845,1.02328844281238
"Political Science",1.29166666666667,0.541666666666667,0.75,24,15,0.741878306878307,0.173624338624339,0.568253968253968,0.517830687830688,0.342698412698413,1.22582010582011,1.38664021164021,0.704126984126984,20.3333333333333,1.86666666666667,0.320987654320988,13,"Social Sciences",1,2,4,"False",0.5,0.125,0.375,0.428571428571429,0.285714285714286,0.75,21,2,1.25,1.5,0.482937697212924,0.0358448481685443,0.462007905013857,0.158865983695065,0.694937189401261,0.398579958973184,1,FALSE,0.624490864907793,0.807354922057604,1,3,32.0987654320988,-0.519428436906062,-0.643569880654081,-0.697970714533546,4.58496250072116,0.547513075299553
"Biological Sciences",2.57142857142857,1.64285714285714,0.928571428571429,14,15,0.701851851851852,0.375661375661376,0.326190476190476,0.0444444444444444,0.205291005291005,3.12698412698413,3.81415343915344,0.96957671957672,20.1333333333333,7.8,0.232876712328767,23,"Natural Sciences",2,2,3,"True",0.333333333333333,0.142857142857143,0.285714285714286,0,0,0.555555555555556,19,8,1.66666666666667,2.55555555555556,1.09272951685083,0.544466640271629,0.134106737933269,1.64331080756818,1.04533703505177,1.28191684892905,1,TRUE,1.40209844357135,0.947532580105864,1,3,23.2876712328767,0.24167912378014,-0.510745035011685,-1.03760011891498,3.8073549220576,-0.257756994306797
"Health",0.125,0.0625,0.0625,32,7,1.32380952380952,0.919047619047619,0.404761904761905,0.385714285714286,0.304761904761905,2.37142857142857,2.46666666666667,1.74285714285714,14.5714285714286,4,0.521739130434783,2,"Medicine and Health",1,1,6,"False",0.5,0.5,0,0.5,0,1,14,3,2,2,1.79952380952381,1.03920634920635,0.591269841269841,2.71285714285714,1.34146330904867,1.64707533004934,1,TRUE,0.0874628412503394,0.0874628412503394,2,6,52.1739130434783,-1.04506128864413,-1.32570108361289,0.0758390157862261,5,0.9773150539633
"Chemical Sciences",2,0.791666666666667,1.20833333333333,24,2,0,0,0,0,0,2.7,4,0,19.5,9,0.454976303317536,19,"Natural Sciences",1,1,5,"False",0,0,0,0,0,0,19.5,9,2.7,4,0,0,0,0,0,0,1,TRUE,0.841302253980942,1.14295795384204,2,5,45.4976303317536,-0.307217558316042,-0.325570411162719,-0.181502679762245,4.58496250072116,0.547513075299553
"Psychological Sciences",0.795454545454545,0.363636363636364,0.431818181818182,44,2,2.5,1.5,1,0.25,1.75,4,4.5,1.5,15,14,0.131578947368421,16,"Social Sciences",1,1,2,"False",2.5,1.5,1,0.25,1.75,1.5,15,14,4,4.5,12.5,4.5,2,4.5,3.53553390593274,2.12132034355964,1,TRUE,0.447458976971221,0.517848304862619,1,1,13.1578947368421,-0.692703893689355,-0.917890855028881,-1.42805899724237,5.4594316186373,1.45309042147613
"Engineering",1.90909090909091,0.727272727272727,1.18181818181818,11,17,1.14271708683473,0.758846872082166,0.383870214752568,0.244397759103641,0.293300653594771,2.58842203548086,3.04852941176471,1.43968253968254,21,4.64705882352941,0.417177914110429,8,"Engineering",1,0,5,"False",1,0.333333333333333,0.25,0,0,1,23,4,2.33333333333333,2.75,0.988948765848932,0.804168551679931,0.178810644628222,0.962363374748047,0.994459031759948,0.981001210370327,1,TRUE,0.788495894806288,1.12553088208386,2,4,41.7177914110429,-0.358903421883904,-0.342083371562463,-0.327199049846683,3.4594316186373,-0.6180572671571
